Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSizeScaleFactor	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrixScaleFactor	migModel.t:h3n2_2deme.rateMatrix_backward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_backward_NewZealand_HongKong	migModel.t:h3n2_2deme.rateMatrix_forward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_forward_NewZealand_HongKong	clockRate.c:h3n2_2deme	kappa.s:h3n2_2deme	freqParameter.s:h3n2_2deme.1	freqParameter.s:h3n2_2deme.2	freqParameter.s:h3n2_2deme.3	freqParameter.s:h3n2_2deme.4	gammaShape.s:h3n2_2deme
489000	-4690.694214344633	-4618.74893710899	-71.94527723564389	-4618.74893710899	7.827501008292961	50.394536474255396	37.821000233108194	12.573536241147188	0	9	38	21	0	0.08918317077381002	22.44978210357214	5.525169900223826	4.6295796666408866E-6	1.2403261801461716E-14	0.34862867012709425	0.0858018410002646	5.039673527597678E-14	0.003536248141778473	2.0	0.25	0.25	0.25	0.25	0.3676687364705261
490000	-4688.049991601396	-4616.1552724086105	-71.89471919278516	-4616.1552724086105	7.735236778601612	50.21044645784971	42.14281048276403	8.06763597508569	0	12	41	18	0	0.08444863979068785	29.811482964092924	4.983056939340398	2.5305163712809343E-5	6.7822366760265E-14	1.5970077919629884	0.26694347173225214	4.057520024095364E-13	0.0031780659681347836	2.0	0.25	0.25	0.25	0.25	0.3315754025763435
491000	-4690.141940957667	-4615.707397037437	-74.43454392023045	-4615.707397037437	7.8927151903206765	50.9049682072509	43.28889767701048	7.6160705302404255	0	13	42	17	0	0.08887599534937116	29.798339015577092	2.9487835113710776	3.305948590490154E-5	1.9483876764045707E-14	2.420779170281767	0.23955542281285733	1.9689040002899604E-13	0.0031917061367108786	2.0	0.25	0.25	0.25	0.25	0.3315754025763435
492000	-4679.214658579072	-4611.413877724483	-67.8007808545891	-4611.413877724483	7.8380191065705365	49.91523317892745	41.11147832011354	8.803754858813926	0	11	40	19	0	0.08850127179927063	23.431709100959313	2.7596048535535393	3.278968403812645E-5	5.267488462971081E-14	0.9917348651316569	0.11679883594763209	4.4726061848333776E-13	0.0032889768890284935	2.0	0.25	0.25	0.25	0.25	0.3315754025763435
493000	-4697.572565434977	-4628.236255910449	-69.33630952452884	-4628.236255910449	7.906028736384478	50.1247912970921	40.003529048214965	10.121262248877134	0	10	39	20	0	0.09583431022083486	27.557719191806907	4.466527518156294	5.321914773480726E-5	1.6038241623710757E-13	1.0215861526046137	0.16557766014730693	9.895323765496715E-13	0.003309450681534343	2.0	0.25	0.25	0.25	0.25	0.3315754025763435
494000	-4692.524886279822	-4624.5079216496	-68.01696463022189	-4624.5079216496	7.935965799429313	49.49961450493612	38.54265136282544	10.956963142110691	0	9	38	21	0	0.055139827085106556	40.01019023787135	9.324982347233869	1.5905157975527689E-4	2.635581486667735E-13	0.5453515834919819	0.12710246711812	1.1308344910729856E-12	0.0035717147409314786	2.0	0.25	0.25	0.25	0.25	0.35355289165322334
495000	-4690.264031342377	-4620.621927436925	-69.64210390545242	-4620.621927436925	8.399285103568864	50.47548577666988	37.5199760592214	12.955509717448471	0	9	38	21	0	0.04829877623981192	40.11896511944465	12.362115122229449	1.0737639606220567E-4	1.7744680299260903E-13	0.3671709468560586	0.11313874874535693	5.758708788446856E-13	0.002898015570910372	2.0	0.25	0.25	0.25	0.25	0.2027630370882637
496000	-4686.330878443735	-4612.0718460692	-74.25903237453548	-4612.0718460692	8.257609007333054	51.88588797734667	39.19976976908991	12.686118208256776	0	9	38	21	0	0.040984777164649516	40.4791109594946	13.090348838904513	5.894202602327389E-5	1.3681502446328178E-13	0.9444860980061951	0.3054329060924419	4.2307127367880143E-13	0.003213762820548786	2.0	0.25	0.25	0.25	0.25	0.43161282597224804
497000	-4677.13447588757	-4613.508190163481	-63.626285724088596	-4613.508190163481	8.29895213461608	50.441813657525216	40.31807103239454	10.123742625130664	0	10	39	20	0	0.037968187341841375	56.05821272022341	13.21944595511158	8.642184482181448E-5	1.269898657064895E-14	1.0250111628441292	0.24171444313128715	5.385115933950581E-14	0.00315284010673445	2.0	0.25	0.25	0.25	0.25	0.2836158381202403
498000	-4674.191556777361	-4610.136766196371	-64.0547905809895	-4610.136766196371	8.334494047012635	48.55687782959517	36.222255178256674	12.334622651338496	0	9	38	21	0	0.04212492394520438	44.37766207239076	15.633669987994455	4.629132414820828E-5	1.558634521917046E-14	0.7029773190377208	0.24764971613315875	4.424332620626732E-14	0.003451303802436551	2.0	0.25	0.25	0.25	0.25	0.2836158381202403
499000	-4672.806721064967	-4605.066236242186	-67.74048482278084	-4605.066236242186	8.081083505040583	50.44909384949455	40.36065083139696	10.088443018097578	0	9	38	21	0	0.04551871010352696	53.74282042944247	14.552484121303445	6.89382183547735E-5	1.9563235239334156E-14	1.0611887301600267	0.2873487476459218	7.224769528848699E-14	0.003290595760732248	2.0	0.25	0.25	0.25	0.25	0.2836158381202403
500000	-4687.221959265621	-4614.4047112295575	-72.8172480360634	-4614.4047112295575	8.114179650528126	50.47439818543938	37.70968473612824	12.764713449311161	0	9	38	21	0	0.044956322945930625	45.55270992917217	12.923236940140866	1.8182549887808197E-5	3.471718709761627E-14	0.3525750966999504	0.10002503738923751	1.2237351684718662E-13	0.00280071470497317	2.0	0.25	0.25	0.25	0.25	0.44536683991877546
501000	-4681.1269154450165	-4610.441903257652	-70.685012187365	-4610.441903257652	8.114575513729118	50.9913110860088	37.65145080580956	13.339860280199234	0	9	38	21	0	0.05320315309630262	46.18513480161545	8.538752888161632	1.4323361695561122E-5	2.6171794534143524E-14	0.9193650361459341	0.1699731069614922	1.4156023419244783E-13	0.0029993745225913382	2.0	0.25	0.25	0.25	0.25	0.44536683991877546
502000	-4695.158050384804	-4624.981806574795	-70.176243810009	-4624.981806574795	8.418287061936367	50.42922188433819	37.6414894816929	12.787732402645286	0	9	38	21	0	0.04889426886633311	45.787721550305456	11.897751839898874	8.448529629044398E-6	1.5571227760342946E-14	0.5469874201422523	0.1421324399653515	5.99248539119832E-14	0.0032184366441698154	2.0	0.25	0.25	0.25	0.25	0.9260276239590202
503000	-4702.785404764121	-4623.786848913739	-78.99855585038264	-4623.786848913739	8.499288425465581	51.16332213395245	38.534902963900805	12.628419170051643	0	11	40	19	0	0.040712985235506725	45.71649610400747	18.133627406242375	1.8299052477165302E-5	2.4449336405378613E-14	1.3820918797106465	0.5482121624292435	6.163896320806093E-14	0.003640036513520851	2.0	0.25	0.25	0.25	0.25	1.375460596984419
504000	-4687.215887102716	-4612.209036249008	-75.00685085370776	-4612.209036249008	8.09968996767041	49.91845669510159	36.93249346290989	12.9859632321917	0	10	39	20	0	0.04945484414019801	45.42463905639304	18.266849103177165	1.1210333066420282E-5	2.3127202591776766E-15	0.840519658671101	0.3380025926928772	5.751100390558409E-15	0.0035968360186540947	2.0	0.25	0.25	0.25	0.25	0.32658651550882173
505000	-4780.534125358299	-4701.774265903159	-78.75985945513959	-4701.774265903159	7.898380134752708	51.57755348238225	42.02725431862559	9.550299163756648	0	11	40	19	0	0.037977471367323046	66.33484014309047	19.530665770888938	7.829298091034703E-6	3.2954912366828073E-16	0.9501482847847613	0.27974784506731787	1.1192956089809718E-15	0.003601623326297235	2.0	0.25	0.25	0.25	0.25	0.22304477048085822
506000	-4777.650176898271	-4693.892262003884	-83.75791489438669	-4693.892262003884	7.945912373575112	51.68045779812383	38.14058466380456	13.539873134319276	0	9	38	21	0	0.045197906069718574	51.99319182641207	23.34972758514988	6.106213642776829E-6	4.906919474341325E-16	0.2905170488920338	0.13046888856368893	1.0926311862774906E-15	0.0032311832681126036	2.0	0.25	0.25	0.25	0.25	0.22304477048085822
507000	-4717.271900880396	-4633.962590722491	-83.30931015790566	-4633.962590722491	7.5876411721848385	49.79938833082593	37.76700549342721	12.03238283739871	0	11	40	19	0	0.04383718664446694	51.64431317514142	23.19304896663687	8.705801828553333E-6	4.887135759465903E-16	0.3295310924423549	0.14798978422127015	1.0882259165423052E-15	0.003636426389296971	2.0	0.25	0.25	0.25	0.25	0.13966652914307173
508000	-4686.927877812406	-4608.836576387769	-78.0913014246368	-4608.836576387769	7.682864493434056	51.909477493932016	40.9807071173072	10.928770376624787	0	11	40	19	0	0.04547662658528364	52.12899776457486	10.373251349400151	1.763237020832938E-5	9.80617079055191E-16	0.6612130974728709	0.13157608911987587	4.927923155446146E-15	0.002906792984150728	2.0	0.25	0.25	0.25	0.25	0.42038174481678914
509000	-4692.689696350111	-4610.349944690716	-82.33975165939458	-4610.349944690716	7.791932416001804	53.03175858034751	41.85699491591668	11.174763664430834	0	11	40	19	0	0.05218766570747986	49.35093750093969	9.684449565357289	1.8011467229799983E-5	1.014999462840445E-15	0.9111449626035376	0.17879979355803108	5.1723306230340364E-15	0.003024169333266338	2.0	0.25	0.25	0.25	0.25	0.42038174481678914
510000	-4700.443531887407	-4626.823417296199	-73.6201145912072	-4626.823417296199	7.620042860489429	49.17848240232696	37.5807219861457	11.59776041618126	0	11	40	19	0	0.06892342540509123	37.12866782862428	8.181044802115855	1.7833091591697145E-5	3.669498095846694E-16	0.9903234664510744	0.21821091683167762	1.6653566774652626E-15	0.003955087092510466	2.0	0.25	0.25	0.25	0.25	0.42038174481678914
511000	-5335.973140225834	-5232.389126274093	-103.5840139517417	-5232.389126274093	11.072012584437308	71.65527899481502	60.9460728419089	10.709206152906129	0	10	39	20	0	0.1340402713545801	27.70027306572379	7.412457483776978	1.658075112965829E-5	2.756383861742027E-16	0.9236238689139601	0.2471572263234453	1.0300576537715713E-15	0.0037787001354802844	2.0	0.25	0.25	0.25	0.25	0.42038174481678914
512000	-5527.433795523505	-5397.441276317391	-129.99251920611334	-5397.441276317391	9.731800025455577	87.88546582295476	76.10458329314336	11.780882529811379	0	12	41	18	0	0.1229002999566567	52.787623125290054	5.53091432760776	1.549457048986916E-5	1.6941132627196737E-15	0.8457789993653085	0.08861795452461255	1.6168793647303026E-14	0.0033295858405650923	2.0	0.25	0.25	0.25	0.25	0.410610586639287
513000	-5259.674156194943	-5115.46475779354	-144.20939840140258	-5115.46475779354	10.793164746298872	81.4600946833556	70.8240303997136	10.636064283642018	1	13	41	18	0	0.13392769837660412	47.57876639500006	3.7675909851414997	2.5807167957257747E-5	6.6025055659839384E-15	1.4205637944029328	0.11248932562012227	8.337929228106996E-14	0.0028966122128840414	2.0	0.25	0.25	0.25	0.25	0.410610586639287
514000	-5202.4817504800685	-5055.808289138254	-146.67346134181494	-5055.808289138254	11.003448531156778	81.90568931365502	70.22863893779913	11.677050375855874	1	11	39	20	0	0.15598395354752453	46.97553285834323	5.245886188161697	1.4205184628830056E-5	1.8814317558742622E-14	1.1262383119083605	0.12577011149261047	1.6847727171102242E-13	0.0027798258436940895	2.0	0.25	0.25	0.25	0.25	0.21521944026208792
515000	-5056.5248119790585	-4945.283907552852	-111.24090442620687	-4945.283907552852	11.010373422184351	80.76013651095892	71.57897426526877	9.181162245690137	0	12	41	18	0	0.10013400295174435	65.01033989963777	5.296815845692934	1.4195645023223734E-5	1.3002325483011805E-13	1.5736638391533564	0.12821664325843524	1.5958372421492753E-12	0.00286737486051644	2.0	0.25	0.25	0.25	0.25	0.13234257504020347
516000	-4971.140439836689	-4863.906787980147	-107.23365185654242	-4863.906787980147	9.719197448958077	74.5215089340061	63.28888840002481	11.232620533981297	0	10	39	20	0	0.11680073748539908	45.31440187406382	3.9842914865475487	5.12628990776387E-6	1.518386463208463E-13	0.7669710755969733	0.06743631606176573	1.7269011222265554E-12	0.0027456307161672472	2.0	0.25	0.25	0.25	0.25	0.08789782942594793
517000	-4918.346472011064	-4817.957066653514	-100.38940535755081	-4817.957066653514	10.385890400623953	74.38106234717294	65.0583098067289	9.322752540444055	0	9	38	21	0	0.11099772794299317	44.37053596540379	2.65895817094753	7.028978955398943E-6	2.9007741201260067E-13	1.0567772463412248	0.06332865792338777	4.840576426920533E-12	0.002623679328998825	2.0	0.25	0.25	0.25	0.25	0.06692783073970637
518000	-4893.969081314993	-4780.293399839103	-113.67568147588969	-4780.293399839103	10.442039153610304	76.94247133368188	65.71172636029553	11.230744973386368	0	9	38	21	0	0.1982947525674148	38.71708221506286	1.9700937188956908	2.764421591694888E-6	6.96090137843766E-13	0.39876893868372293	0.020291099856844623	1.3679846211122539E-11	0.0022984832867983204	2.0	0.25	0.25	0.25	0.25	0.07866855666060324
519000	-4888.495689751734	-4767.17160399071	-121.32408576102402	-4767.17160399071	10.2374340858133	79.25686062389073	66.49923078440419	12.757629839486563	0	9	38	21	0	0.19637408409603813	38.610204196429784	1.9646552999562819	4.459281687608168E-6	6.084161077292036E-13	0.9333621607917298	0.047493530638920624	1.1956840549252738E-11	0.002224481116223689	2.0	0.25	0.25	0.25	0.25	0.05381538120805222
520000	-4862.994988949181	-4752.805673874365	-110.18931507481514	-4752.805673874365	9.60038488499089	74.79347280907777	63.92816173247116	10.865311076606577	0	9	38	21	0	0.14606694824535302	36.62993108086064	2.603428265021556	7.066785517977687E-6	3.1534289904873013E-13	0.8388314505545919	0.05961893575890249	4.436837693662414E-12	0.0024879478205743003	2.0	0.25	0.25	0.25	0.25	0.05381538120805222
521000	-4835.345599658062	-4731.329657520705	-104.01594213735721	-4731.329657520705	9.3900301103477	70.60004957014198	59.58009258392035	11.019956986221633	0	9	38	21	0	0.12884706560463438	30.53748162586253	3.2355286185608767	9.364134680493854E-6	2.9681226055979694E-12	1.121993481141755	0.11887823830889836	2.8013657184732404E-11	0.002372714249034586	2.0	0.25	0.25	0.25	0.25	0.1244654487293687
522000	-4847.086777561122	-4735.403326239352	-111.68345132177011	-4735.403326239352	9.620578576706176	72.50574243070041	60.267609076602234	12.238133354098192	0	9	38	21	0	0.13881831336001563	41.84260282745711	3.202205446481439	1.1233250810126464E-5	9.541397892600567E-13	0.6771055705593427	0.05181874451809334	1.2467561157810798E-11	0.0024720718564943504	2.0	0.25	0.25	0.25	0.25	0.1244654487293687
523000	-4849.632027010791	-4742.306211855683	-107.325815155108	-4742.306211855683	9.9248774192221	75.3289230608587	61.77801214021138	13.550910920647338	0	8	37	22	0	0.16009353520248723	42.1922888348722	3.228966841849706	1.6633988019220788E-5	8.093759829320369E-13	0.9943354473656428	0.07609627915150717	1.0575960336686105E-11	0.0023831081465849648	2.0	0.25	0.25	0.25	0.25	0.1244654487293687
524000	-4755.685496127196	-4642.061813976205	-113.62368215099117	-4642.061813976205	10.234368453379105	78.75526711768723	64.56669577637967	14.188571341307552	0	8	37	22	0	0.18521267273252895	40.545675344243314	3.232556776402085	9.291170856987937E-6	1.10850395588058E-13	0.510259418523041	0.04068109674004561	1.3903867626098848E-12	0.001990921983005403	2.0	0.25	0.25	0.25	0.25	0.21823791101837314
525000	-4754.365733684761	-4635.910443529022	-118.4552901557386	-4635.910443529022	10.137080860823268	80.24416271777726	61.937432856800065	18.306729860977192	0	8	37	22	0	0.1658153335881767	40.83238269298458	4.758966498311781	4.3072973839870456E-5	6.88406603039582E-13	0.6794487610762936	0.07918895930207547	5.906593768554867E-12	0.0019661275031799094	2.0	0.25	0.25	0.25	0.25	0.21823791101837314
526000	-4751.77326858204	-4632.207394861122	-119.56587372091809	-4632.207394861122	10.301368878301538	79.12815087902744	63.032092347423244	16.096058531604182	0	9	38	21	0	0.15057213895041702	40.72891494683253	4.865070971063367	3.8638461698341036E-5	2.7252021089741585E-12	0.5156314624424609	0.06159220453013465	2.281457466283927E-11	0.0021777559244527335	2.0	0.25	0.25	0.25	0.25	0.21823791101837314
527000	-4742.004041406278	-4634.66294408035	-107.34109732592817	-4634.66294408035	9.927013904752156	71.80959347626056	58.110046977403385	13.699546498857185	0	10	39	20	0	0.18157351160152202	34.46973854316749	3.6225819418260827	4.051562308050139E-5	7.201200443166343E-12	0.37943967492328856	0.0398770449815879	6.852115437525766E-11	0.0021529102731339513	2.0	0.25	0.25	0.25	0.25	0.221446718120478
528000	-4747.237049184623	-4636.04350028819	-111.1935488964328	-4636.04350028819	9.611143838306713	72.13698310551094	57.60664044956262	14.530342655948306	0	10	39	20	0	0.20216520610343527	25.818551765435018	3.7108133824418563	1.1313740781292461E-4	1.023398181701433E-11	0.929630132994182	0.13361260420711632	7.120449402261077E-11	0.0024102810308151653	2.0	0.25	0.25	0.25	0.25	0.221446718120478
529000	-4732.443307689014	-4625.3708380529315	-107.0724696360821	-4625.3708380529315	9.00640775699072	70.33137872997793	54.76912789631404	15.5622508336639	0	10	39	20	0	0.13262482682080556	32.535254394205104	3.7619862712784897	5.694034284945629E-5	1.2559504453490293E-11	0.4615045148608015	0.05336284228804454	1.0861992654762909E-10	0.0024378064286559283	2.0	0.25	0.25	0.25	0.25	0.221446718120478
530000	-4738.290045069065	-4626.823257151879	-111.46678791718551	-4626.823257151879	9.070958932801105	71.29874636115585	56.87127560069385	14.427470760462008	0	9	38	21	0	0.1331743074368792	32.91460824007353	3.8058501963249127	1.5190238396266275E-4	1.8649500912314035E-11	0.3979773975488747	0.04601732900925693	1.6128880138121587E-10	0.00241418277429915	2.0	0.25	0.25	0.25	0.25	0.21851781900593006
531000	-4736.7669136157165	-4633.708130174352	-103.05878344136428	-4633.708130174352	8.67976608197943	65.96621332602369	49.45622272466163	16.50999060136206	0	9	38	21	0	0.12317359976192786	26.722674133943848	6.469789755699707	2.0426755362310957E-4	7.404775686607108E-12	0.3148044174432189	0.07621686305847879	3.058451899983756E-11	0.002385393239014087	2.0	0.25	0.25	0.25	0.25	0.21851781900593006
532000	-4735.679944055627	-4636.8469235437715	-98.83302051185512	-4636.8469235437715	8.497278929624118	64.1296024602875	50.14220563432064	13.987396825966878	0	9	38	21	0	0.1768613238582976	27.065954194201797	3.1863922266144855	1.080605171239447E-4	1.8955790128724027E-12	0.6143443701965522	0.0723248887370843	1.610148753984582E-11	0.002641629779313791	2.0	0.25	0.25	0.25	0.25	0.326244707419613
533000	-4722.9784029119655	-4627.997219701415	-94.98118321055097	-4627.997219701415	9.4885485240006	65.35471284792843	50.941655326083946	14.413057521844493	0	9	38	21	0	0.18740639706589982	19.335700219095422	3.6146496776389454	8.152463785240893E-5	5.290941858110701E-13	0.7621949659759353	0.14248606240502787	2.8302622596587632E-12	0.0026078510599998987	2.0	0.25	0.25	0.25	0.25	0.326244707419613
534000	-4718.466555019466	-4629.959676655813	-88.50687836365266	-4629.959676655813	9.747374635866953	63.25978839490932	49.514267890783195	13.745520504126118	0	9	38	21	0	0.20549543868258735	17.011015480999944	3.8617702477841775	1.208565208672825E-4	3.647723365172632E-13	0.7575679034915918	0.17197992639814433	1.6068143533645226E-12	0.0025012359090794615	2.0	0.25	0.25	0.25	0.25	0.326244707419613
535000	-4718.238079522407	-4622.199832314634	-96.03824720777351	-4622.199832314634	9.027734878378666	64.77784654287979	50.58097527072146	14.196871272158333	0	9	38	21	0	0.19246982305096486	17.442620910644848	3.959751524025239	3.4803064070165085E-4	8.34407472859689E-13	0.8221915355408536	0.18665051557198495	3.675547100820553E-12	0.0029989994290779464	2.0	0.25	0.25	0.25	0.25	0.48151573825047955
536000	-4713.666965228026	-4624.43829566575	-89.22866956227568	-4624.43829566575	9.043122240149462	63.20833221377161	50.75571802328255	12.45261419048907	0	9	38	21	0	0.1721331435007852	21.440788628925063	3.6487815402406794	5.135855507994844E-4	3.051078358861949E-13	1.1494288780868174	0.19560917020210375	1.7928594918930547E-12	0.0027618609437706342	2.0	0.25	0.25	0.25	0.25	0.48151573825047955
537000	-4718.902990941426	-4626.794659332439	-92.10833160898727	-4626.794659332439	9.086475309193787	63.57662331116263	49.17028545165133	14.406337859511293	0	9	38	21	0	0.21533513801507134	10.724522992741466	3.7166160675907642	3.0334684704276044E-4	5.5336634641503835E-14	0.4519141957691741	0.15661223928605925	1.5967724396629484E-13	0.0028004599618795716	2.0	0.25	0.25	0.25	0.25	0.48151573825047955
538000	-4716.251882496474	-4631.221167774448	-85.03071472202576	-4631.221167774448	8.770125753015446	61.28798956596964	47.24073107954802	14.047258486421622	0	9	38	21	0	0.32106605192530424	10.645376866983824	1.800033408080321	3.519363148304499E-4	6.477579375019483E-14	0.5290003797226519	0.08944900385266896	3.830832990284532E-13	0.002883370354480708	2.0	0.25	0.25	0.25	0.25	0.48151573825047955
539000	-4715.0787208676	-4631.443546951605	-83.63517391599578	-4631.443546951605	8.262762647598834	58.1870204711035	47.29873756607762	10.888282905025877	0	9	38	21	0	0.3723760047234351	7.0141973864281635	1.7903880311706266	0.001086741672167516	1.930470678524343E-12	1.39247261592691	0.3554314439613932	7.562998719907775E-12	0.003023848105846281	2.0	0.25	0.25	0.25	0.25	0.48151573825047955
540000	-4717.466356270388	-4638.233870844208	-79.23248542618089	-4638.233870844208	8.187430230592165	56.24037201769436	45.05983103606752	11.180540981626853	0	9	38	21	0	0.41289406428538883	7.413400030600382	1.295525448170791	5.232462808108766E-4	6.183725114034571E-13	0.9215105117937257	0.16103816249734695	3.538520066459148E-12	0.002686209911157838	2.0	0.25	0.25	0.25	0.25	0.48151573825047955
541000	-4714.6652950735115	-4635.822512215893	-78.842782857619	-4635.822512215893	7.942251239488675	57.024058051659765	44.793299681209376	12.23075837045038	0	9	38	21	0	0.3917406901259596	7.427500797446914	1.2979896214533606	4.874289168898503E-4	1.1730452916020225E-13	0.8568013896655722	0.14972994843905002	6.712530435381789E-13	0.0028390435779243263	2.0	0.25	0.25	0.25	0.25	0.48151573825047955
542000	-4715.693680995396	-4626.05514823219	-89.63853276320597	-4626.05514823219	7.8390459995543775	56.87022694196254	44.86324274538753	12.006984196575019	0	10	39	20	0	0.5073168918564123	4.774419873041701	1.7964748077286712	5.517947160223333E-4	1.3471806672608693E-13	1.415251177764637	0.5325176995467602	3.580348648740598E-13	0.002908371767646346	2.0	0.25	0.25	0.25	0.25	0.48151573825047955
543000	-4707.564401021705	-4633.020383604931	-74.54401741677371	-4633.020383604931	7.581530488926951	51.83812789650729	40.76178238069903	11.076345515808274	0	10	39	20	0	0.5270145830600963	4.703256973407734	0.9212457976989463	1.9901745623950934E-4	7.49526536445451E-14	1.1537389717219875	0.22598747747569473	3.826574751381626E-13	0.0031974221791097085	2.0	0.25	0.25	0.25	0.25	0.48151573825047955
544000	-4701.34309045423	-4626.629412342723	-74.71367811150665	-4626.629412342723	7.533577422426756	51.60710639482967	39.79760855685796	11.809497837971712	0	9	38	21	0	0.6186621369024586	4.7220030631745304	1.0524243935370539	1.0683946233181146E-4	4.752834667882803E-14	0.616908180415128	0.13749445075644617	2.132495217549756E-13	0.0037697811034471127	2.0	0.25	0.25	0.25	0.25	0.48151573825047955
545000	-4695.743618889725	-4619.964425037854	-75.77919385187113	-4619.964425037854	7.671499009273366	53.25623129052567	42.37164398782179	10.884587302703888	0	9	38	21	0	0.5675693739752774	4.712208371491979	1.0502413851154198	2.0543343004944222E-4	1.3543076966832997E-13	1.188671173809849	0.2649270918453807	6.076488849452185E-13	0.003026336142998855	2.0	0.25	0.25	0.25	0.25	0.1984192722311456
546000	-4694.996837585613	-4617.545446912134	-77.45139067347881	-4617.545446912134	7.873511555258546	54.82742989110409	41.43810225880573	13.389327632298354	0	9	38	21	0	0.5940669790767982	5.416211167807216	1.2911050757094225	8.969099378156139E-5	6.327329920309908E-14	0.46510831770469246	0.11087154675808486	2.654327337219464E-13	0.0033471463273020805	2.0	0.25	0.25	0.25	0.25	0.1984192722311456
547000	-4699.628902825808	-4618.659316435591	-80.96958639021676	-4618.659316435591	7.8295649940203695	54.89715164416571	43.32345198776996	11.573699656395753	0	9	38	21	0	0.5784253904837731	5.346202760368737	1.2597497118335543	8.80792507069726E-5	7.748236338650157E-15	0.46216781944157914	0.10890267418890695	3.288243856106074E-14	0.003023171786272745	2.0	0.25	0.25	0.25	0.25	0.22494005195752703
548000	-4694.070022809004	-4614.452622305382	-79.61740050362212	-4614.452622305382	7.910727057739948	54.75339396851933	40.84343026827854	13.9099637002408	0	8	37	22	0	0.5711422589050881	4.86370883289214	0.9654892807410016	3.546402004303441E-4	5.144925660807012E-14	1.2423982933680329	0.24662706503844514	2.5917864527543297E-13	0.00291839371589809	2.0	0.25	0.25	0.25	0.25	0.22494005195752703
549000	-4688.0853249518705	-4615.012627414587	-73.07269753728376	-4615.012627414587	7.570210527070912	52.21435899641974	40.115260980135034	12.09909801628471	0	9	38	21	0	0.7996591835247665	2.8631027306104477	0.8839993370236136	1.514129222898754E-4	6.5824638078707084E-15	0.33587051484969266	0.10370194170070993	2.1319326059580114E-14	0.003085625109997985	2.0	0.25	0.25	0.25	0.25	0.24431505971679263
550000	-4687.591396580028	-4616.973066198415	-70.61833038161288	-4616.973066198415	7.493600504604724	50.085323666459814	39.8356612132832	10.24966245317663	0	10	39	20	0	0.7998218334062999	2.836372094876008	0.6737117385493702	8.228447043367017E-4	5.93699529283308E-14	1.975881868852938	0.46932305230258725	2.4995152692842603E-13	0.0034240348598041544	2.0	0.25	0.25	0.25	0.25	0.24431505971679263
551000	-4685.520118425856	-4616.523827024003	-68.99629140185277	-4616.523827024003	7.599937736886984	51.092311803439955	40.547751283133906	10.544560520306058	0	10	39	20	0	0.8011237767783429	2.9056832278998663	0.5751752735841774	5.039599763972609E-4	4.2470843536265946E-14	1.005342970656144	0.1990060074824524	2.1455515110912836E-13	0.0034561942209820075	2.0	0.25	0.25	0.25	0.25	0.24431505971679263
552000	-4692.069026854543	-4619.782795321174	-72.28623153336932	-4619.782795321174	7.375968954658031	49.7853550887032	38.48787412568344	11.297480963019746	0	10	39	20	0	0.9976671441879589	2.9455710089360325	0.5812061331359416	6.337150796251587E-4	1.3239543520381024E-14	0.7516559567112204	0.14831319656643605	6.709842402172274E-14	0.0034467063291119125	2.0	0.25	0.25	0.25	0.25	0.24431505971679263
553000	-4680.441373334596	-4612.400613135325	-68.04076019927085	-4612.400613135325	7.307256773511955	49.086853320904375	38.06750106543384	11.019352255470562	0	10	39	20	0	0.732665728815889	3.622100837707454	0.6394155314831476	2.23950158688944E-4	2.937130627324109E-15	0.5132422879413437	0.09060352127892544	1.6637980752532384E-14	0.0034401196583857424	2.0	0.25	0.25	0.25	0.25	0.24431505971679263
554000	-4679.817377192278	-4613.850836364507	-65.96654082777131	-4613.850836364507	7.204222078181901	49.097458518002746	37.95229946251647	11.14515905548627	0	10	39	20	0	0.35806013665990005	6.242731462472111	1.1019608422669684	8.258726012519208E-4	6.735200009462613E-15	0.5560214960627318	0.09814836979663932	3.815566161009591E-14	0.003994644346213213	2.0	0.25	0.25	0.25	0.25	0.24431505971679263
555000	-4669.685754958838	-4611.556216815141	-58.12953814369703	-4611.556216815141	7.1782095076896395	48.18683038485739	40.07246844100725	8.114361943850165	0	11	40	19	0	0.49220727536445885	5.204000625349919	0.6994566351778393	0.0016836820865687872	2.2587844947672813E-15	1.1307372684207075	0.15197955226735754	1.6805496341186263E-14	0.0036271628922341505	2.0	0.25	0.25	0.25	0.25	0.21337901832862652
